"image_name","caption"
"Image_1189.jpg","A turtle inhabits the same marine environment as a large coral reef."
"Image_242.jpg","A turtle is carrying a yellow orb through the sea."
"img-001515_jpg.rf.7c12f5b8dd858b571996d2d33e15825b.jpg","arafed turtle swimming in the ocean with a reef in the background"
"Image_256.jpg","A turtle is focused on the viewer."
"301_jpg.rf.fa530909615ccf889623a80dcfb47ddb.jpg","A green turtle is observed gliding through the ocean."
"img-001161_jpg.rf.331bf2ff6b2fbc1453a847f2a9f9fe0d.jpg","A turtle lies on the beach adjacent to the water's edge."
"214_jpg.rf.003e978e95de0e145dc625a7b9c3ca9c.jpg","The turtle glides smoothly across the ocean's upper waters."
"Image_1823.jpg","A turtle is visible with its head exposed above the ocean's surface."
"img-002037_jpg.rf.d0194a53401501f2ae6177ea90e3625a.jpg","A fish is present in the water."
"Image_530.jpg","A turtle hatchling has poked out from its shell on the shoreline."
"88_jpg.rf.5d997a1532238c77cdac91c1dcf6fcf9.jpg","A turtle is observed moving through the waters of a nearby body of saltwater."
"Image_1610.jpg","A turtle is situated on the sand."
"Image_1176.jpg","A turtle navigates through the ocean, surrounded by blue water and rocky formations."
"img-001511_jpg.rf.4337f3152f0c447d3a93dfb575cf2923.jpg","arafed turtle on a blue surface with a sign in its mouth"
"img-002020_jpg.rf.108fbc50e5ef9cd10539ba4cf010c3df.jpg","A turtle is seen swimming in a pool filled with transparent water."
"img-000520_jpg.rf.bc38e3defb7662bb0c876b97e9b46193.jpg","a close up of a turtle laying on the ground with a blue object in the background"
"img-000377_jpg.rf.16a06cf44a5a24b9a4b6f5acb11ecf8a.jpg","there is a turtle laying on the sand next to a pile of rocks"
"img-002100_jpg.rf.693efab15edcd9384c8d097fb8bc0631.jpg","there are many turtles swimming in the water near a man"
"831_jpg.rf.5afe6ee248f772eae5926c0d72e9a544.jpg","A turtle glides smoothly over the ocean's surface."
"Image_1162.jpg","A turtle and a fish coexist in their aquatic habitat."
"img-000357_jpg.rf.c144fe740363ab8c6ec569c3f387e988.jpg","araffe turtle crawling on the beach at night with its head in the water"
"Image_1604.jpg","A sea turtle glides over a coral reef with a fish nearby."
"img-000545_jpg.rf.f3b03a39f95980bae45c65bdc50d8038.jpg","A turtle is in the water at the beach with its head above the surface."
"776_jpg.rf.e3c2b11e924d3d03ec5b2ebfe935fa42.jpg","A turtle swims across the open ocean."
"Image_281.jpg","A turtle lives alongside many fish in the ocean."
"img-000721_jpg.rf.9723d559b0f5c881e99eb5f53e0a2138.jpg","araffe turtle laying on the sand on the beach with its head on the sand"
"159_jpg.rf.793ed35cd6630f2970357eb6a45029f0.jpg","A turtle swims in the ocean near the coastline."
"Image_295.jpg","A turtle is visible amidst the water with numerous rocks."
"217_jpg.rf.55ff7045dad574a57b32a4ae4429b7c5.jpg","A turtle moves effortlessly through the sea."
"img-001491_jpg.rf.2f8f4e261b49e867dda04ec675b38314.jpg","arafed turtle on a red surface with a black and white pattern"
"330_jpg.rf.9b81c838959de0b0f22ab4ff1a4147e4.jpg","A turtle is spotted gliding through the ocean's clear water."
"Image_1638.jpg","The turtle is currently in the water, moving."
"img-001206_jpg.rf.9d6ee4fc1051e64f42c9bc4b4f9adc74.jpg","A turtle's head protrudes above the water."
"img-001241_jpg.rf.e0030a43a313488ebe9bcd98d24cb098.jpg","turtle in a blue tub with water and a black background"
"572_jpg.rf.0e240f99363314a70530a909c40b703c.jpg","A turtle swims in the ocean amidst a lot of water."
"Image_478.jpg","A turtle swims calmly amidst a vast blue horizon."
"img-000006_jpg.rf.b4c718cadca8732bcb2de5fa542d5c88.jpg","a close up of a baby turtle crawling out of the water"
"715_jpg.rf.3508a7cd875163f9634a30531593da0e.jpg","A turtle swims through the clear ocean."
"Image_98.jpg","A turtle glides through a coral reef accompanied by a fish."
"img-000521_jpg.rf.4f547e9493a75e686af9cc0ae3765b20.jpg","A turtle carries a fish in its jaws as it swims."
"Image_336.jpg","The turtle is now in the water, gliding."
"Image_322.jpg","A sea turtle named Arafed swims in the ocean with its eyes open."
"Image_1957.jpg","A turtle is surfacing in the ocean with its head visible."
"img-002075_jpg.rf.e3122612f5e2e1cfc1cc0638bc9ed915.jpg","A sea turtle rests on the shore."
"Image_444.jpg","A turtle is situated on the beach adjacent to the sea."
"img-000849_jpg.rf.7ce38d352f3b60c1702b6c0e0797ecf0.jpg","Two turtles reside in a blue container with numerical markings."
"img-001471_jpg.rf.0a8a9ad36e52a79100eb99a7cfc19b29.jpg","araffe turtle laying on a pink mat with numbers on it"
"Image_71.jpg","A turtle glides through the ocean's blue waters."
"img-001526_jpg.rf.e423e4a93f0a687b8979ce1dd923c180.jpg","A turtle has its head above the water's surface while the rest of its body is underwater."
"524_jpg.rf.ca1dd442cb4ec07652866824c28ec7b9.jpg","A rare turtle has been spotted swimming close to a sandy shore."
"Image_1764.jpg","The turtle is immersed in water."
"Image_1002.jpg","A turtle shares its ocean habitat with a scuba diver."
"807_jpg.rf.43bb213634df455125c2363297357ce8.jpg","A giraffe and a turtle coexist in marine environments."
"img-000679_jpg.rf.5f599f6db96dfc3040c5414e1ae891b3.jpg","The turtle lies on the shore."
"img-001229_jpg.rf.3449d4caddc4f272639f5be0c15a480c.jpg","there is a turtle that is laying in the sand"
"img-001239_jpg.rf.e9fc796496db550ca2f598badcef1fe5.jpg","arafed turtle on the beach at night with a wave coming in"
"Image_1016.jpg","A turtle is present in the ocean against a blue backdrop."
"Image_65.jpg","A turtle is seen with its head out of the water while swimming in the ocean."
"Image_1770.jpg","A turtle is resting on the beach in the sea."
"Image_1980.jpg","A turtle is accompanied by a person who is snorkelling behind it."
"youtube-28_jpg.rf.3154348b9b3cae3abbaebeb73c35909e.jpg","aerial view of a lone yellow turtle in the middle of a blue ocean"
"Image_1758.jpg","A turtle lies among coral and schools of fish beneath the ocean's surface."
"Image_493.jpg","A turtle glides alongside fish in the aquatic environment."
"725_jpg.rf.22f65fc3ddfcc8fc169ecaa31b8ebba3.jpg","A turtle glides through crystal-clear ocean waters."
"img-001375_jpg.rf.4cdf3348c8c5a672bcc81d1b81b585a7.jpg","there are two small turtles walking on the sand near the water"
"img-001956_jpg.rf.e5109a1d526b1b7a4f5a71ef1a74ded1.jpg","A nocturnal turtle is resting on a beach."
"img-001132_jpg.rf.99004308c3ba5bf737adac4e7e269ccf.jpg","there is a turtle swimming in the water with a rock in the background"
"img-000863_jpg.rf.5088be481b988d676e1ac3808a6f96a5.jpg","A turtle has its head above the surface while swimming in the water."
"img-001602_jpg.rf.96364678df651af79c27fc9c8dc80b67.jpg","there is a turtle that is looking at the camera in the water"
"0b22746903aef74d.jpg","there are two turtles sitting on a rock near a pond"
"Image_487.jpg","A sea turtle glides through coral reefs in turquoise water."
"Image_1994.jpg","A turtle moves effortlessly across the ocean in a blue setting."
"Image_59.jpg","A turtle glides through ocean waters with blue hues and rocky formations."
"436_jpg.rf.dd9adeb2050a12c21ccfcaad18bf87da.jpg","A giraffe is spotted in the ocean with a turtle nearby."
"632_jpg.rf.4b334d056788480556ce74f704a58b48.jpg","A tiny turtle swims effortlessly across the ocean's crystal-clear waters."
"Image_108.jpg","The turtle is situated underwater."
"img-001090_jpg.rf.61df6ec0867d3d8aa7c5c7a55135cbd2.jpg","there is a turtle swimming in the water with bubbles coming out of it"
"503_jpg.rf.ba18a7f2d971db91edfa2b58a40a1b17.jpg","araffe turtle swimming in the ocean with bubbles coming from its back"
"img-000939_jpg.rf.baf8cddffdf2722efb3c0e831ad8d10d.jpg","there is a turtle that is eating something in the water"
"img-000307_jpg.rf.f4ac035ab9a09e39f2691d655dd61bd9.jpg","araffe turtle laying on the sand at night with its head in the sand"
"youtube-15_jpg.rf.f15d0a8fd48d5282c37c9d416556541c.jpg","A turtle glides through the sea with a cerulean backdrop."
"img-000551_jpg.rf.161a53394482b35949b9d396882009a1.jpg","A tiny turtle is moving slowly on the sandy shore."
"Image_134.jpg","A turtle named Arafed glides through the ocean with its beak ajar."
"Image_1599.jpg","A turtle floats in the ocean with a sphere suspended above it."
"639_jpg.rf.a2f35e355b2409d5ad9c7af3ba8d3423.jpg","A turtle moves serenely through tranquil sea waters."
"Image_652.jpg","Several fish surround a turtle in the ocean."
"9_jpg.rf.69223d0e9ab2f547cdea73f7b1a10568.jpg","The turtle is observed gliding in the adjacent sea."
"Image_646.jpg","The turtle is positioned on the beach's ground."
"img-001094_jpg.rf.24fe13bb340a18b15d9bb6ab6872dadc.jpg","The turtle is fully immersed in a pool of water."
"Image_120.jpg","A turtle is actively moving through the water."
"161_jpg.rf.e10d58ed7729f6f76936a95cedde07be.jpg","A turtle is seen swimming near the ocean's shore."
"Image_1200.jpg","A turtle floats in the water with its mouth ajar."
"Image_1566.jpg","Three turtles rest on the beach adjacent to the sea."
"Image_875.jpg","A turtle can be seen in the ocean during daylight."
"img-001271_jpg.rf.84840d18bb13944612d83a4071dd7ec4.jpg","there is a baby turtle crawling on the sand with its head down"
"Image_861.jpg","A turtle is spotted near a coral reef in the ocean."
"163_jpg.rf.255afffecddfb8d908a76d1def17f92a.jpg","A turtle glides near the shore in the coastal waters."
"Image_1572.jpg","The turtle swims through the water."
"youtube-74_jpg.rf.f68051c559acf347559374dd48013260.jpg","Two turtles swim side by side in the ocean."
"530_jpg.rf.12d9eae3511fc6f56357e2e26a32d282.jpg","A turtle is filmed swimming in a close-up underwater scene."
"Image_1214.jpg","The turtle's head breaks through the water."
"img-000257_jpg.rf.accc76eac325aee507f4a5bbc4d93043.jpg","A turtle rests on the rocks near the water."
"img-000505_jpg.rf.23c602e74e4989e2f7029123741d065c.jpg","The turtle is stationary on the shoreline."
"44_jpg.rf.4bde0005207b4ed19850f75bb2d08e2d.jpg","A turtle glides alongside a nearby fish in the water."
"551_jpg.rf.584021b7263f153606d461e65b1d71e0.jpg","A giraffe is not typically associated with swimming in the ocean or catching fish. However, a rewritten sentence with a similar meaning could be:

A gir"
"youtube-22_jpg.rf.29cbcbaf3847b8d7dad0c2ea1ebd4c24.jpg","araffes on the beach with clear water and sand"
"img-001191_jpg.rf.2a6ec6b640b4ab2955dc3303b13072d7.jpg","there are two turtles swimming in a pond with fish"
"Image_849.jpg","A turtle is in the process of swimming within the water."
"Image_691.jpg","A turtle moves effortlessly through the sandy beach."
"img-000717_jpg.rf.27bf48d646b6cfdcd7c1dade9f078a87.jpg","The turtle's head protrudes above the water's surface."
"Image_685.jpg","A turtle glides in the water with its beak ajar."
"img-000321_jpg.rf.c5e33f9d91f8abb238329513c1517f14.jpg","surfer in the ocean riding a wave with a turtle in the background"
"img-000959_jpg.rf.f9cba63f3056e852b0f0e3cc7e2192c1.jpg","there is a turtle with a red heart on its shell"
"Image_1228.jpg","A turtle is found swimming in the water."
"img-000916_jpg.rf.ac5421292fe4de8b968da10688bd2663.jpg","araffe turtle laying on the ground next to a ruler and a plastic bag"
"Image_1558.jpg","A turtle glides through the ocean amidst a vibrant blue hue."
"Image_693.jpg","The turtle occupies the coral reef."
"Image_1955.png","A turtle breaks the ocean surface with its head visible."
"img-001120_jpg.rf.01898bbb063688f685eac0cc3bd095d0.jpg","The turtle navigates the water._TO_CHECK"
"img-001333_jpg.rf.84c2ec3b3e8e82fd90d15fb5e1ea6786.jpg","A turtle is stationary on the shore of the sea."
"img-001369_jpg.rf.192e7380bcb89e38c31dad7a012b2029.jpg","there is a turtle that is laying on the ground with people standing around"
"img-000072_jpg.rf.ef6587b709e2346b3cbc76bf9798e3b9.jpg","there is a turtle that is laying on the ground with a tag on it"
"img-000065_jpg.rf.108d5885b4f6410de193d745c120ae46.jpg","there is a turtle laying on the beach with people walking in the background"
"Image_687.jpg","The turtle is at present in the water, in motion."
"youtube-18_jpg.rf.4ebb4b5c455db9fdd6d053766fa8c88b.jpg","araffe turtle swimming in the blue water of the ocean"
"796_jpg.rf.96dfc6c03aa85b174e97cab9557b0f25.jpg","A turtle is observed gliding in a nearby sea."
"952_jpg.rf.8557e8dfc08ad9c5ff485cb2bb546383.jpg","A turtle glides through the clear ocean waters."
"img-000162_jpg.rf.84dae46c519c1fdbbe9a253cbceea132.jpg","A turtle is seen in the water with a jellyfish."
"Image_877.jpg","A turtle swims serenely through the ocean with its mouth open."
"754897674b753f1f.jpg","there is a turtle that is hiding under a rock"
"Image_1564.jpg","A turtle is taking a break at the coastline."
"415_jpg.rf.8badd540b21c02f49d4654dc3b4222b1.jpg","A distinctive turtle moves smoothly through the ocean's crystal-clear water."
"Image_1202.jpg","A turtle is at present gliding through the aquatic environment."
"img-000128_jpg.rf.acbe419b5e2aaac89945965b2e4d8082.jpg","The turtle is lying on the beach's surface."
"Image_1216.jpg","A turtle's head breaks the water, while its body remains submerged."
"Image_1570.jpg","The turtle is immersed in the water and moving its limbs."
"img-000914_jpg.rf.9673b3c85c28ef911966c3bd6bac047f.jpg","there is a turtle that is laying on the ground by the water"
"Image_863.jpg","A turtle and a fish are swimming together in the ocean."
"Image_888.jpg","A turtle is currently in the ocean, swimming."
"Image_650.jpg","The turtle is presently swimming in the water."
"youtube-49_jpg.rf.1983cfd80df866f2a517998361ce3f63.jpg","a close up of a turtle swimming in the ocean with a boat in the background"
"346_jpg.rf.e06722092f32328977068f0f12a6de4d.jpg","A small turtle is seen swimming near the coastal area."
"748_jpg.rf.96d55565e97b99f33a8168182ab4a629.jpg","A giraffe and a turtle peacefully cohabitate in marine waters."
"img-001960_jpg.rf.34ee5eab742bcbd9c29c1627448a99a8.jpg","there are two turtles that are laying on the floor"
"Image_136.jpg","The turtle is in the water, propelling itself."
"Image_122.jpg","A turtle lives alongside a multitude of fish underwater."
"113_jpg.rf.d03cbef185828267cca36f67f8984639.jpg","A turtle is swimming close to the shore."
"img-002096_jpg.rf.37f93bd7bb8a35e643aba066d9390f33.jpg","A turtle has stopped moving on the shoreline nearby."
"Image_644.jpg","Three turtles are resting on the beach close to the sea."
"img-001055_jpg.rf.b6d78857de8deaf77079a7f7aecea4a0.jpg","there is a turtle that is laying on the sand in the dark"
"641_jpg.rf.c85db6f56a91acf4e444f5df4b43f6d6.jpg","A turtle swims in the clear ocean water."
"img-001367_jpg.rf.473e3c4f3000740fd8c31ef0e3f3af0d.jpg","there is a turtle in a tank with a lot of water"
"314_jpg.rf.648d66e528b6d98b6f34171f876709ac.jpg","A turtle floats near a boat on the ocean's surface."
"img-002002_jpg.rf.ecdf16846566817559c3c277627493e4.jpg","there is a turtle laying on the sand with people standing around"
"893_jpg.rf.5fda19cdc86ec907eb9fca7f793ac0c6.jpg","A turtle is shown in a close-up shot as it swims in the sea."
"456_jpg.rf.12d4e693c46083a692b8cdc234083b80.jpg","A giraffe is spotted near a turtle in the ocean."
"img-000945_jpg.rf.45a538a4aea074c870c716ea6f3a5ef7.jpg","A sleeping turtle rests on the beach."
"Image_678.jpg","An arafed turtle swims alongside a scuba diver in the ocean."
"img-001472_jpg.rf.e97ed8210dc462824b15c15f6a9b2b62.jpg","A turtle glides through the water, with a figure standing in the distance."
"img-000448_jpg.rf.a1e09df9bb32023133065e8279a59c80.jpg","turtle in a blue pool with water around it"
"299_jpg.rf.249e4c347fea1d73589b9ae172c3c295.jpg","A turtle is observed near the shoreline."
"Image_491.jpg","A turtle has stopped moving on the shore by the sea."
"Image_1982.jpg","A turtle coexists with fish in the water."
"509_jpg.rf.914f6a3f3858c2b8566f5c407401c2ff.jpg","A turtle navigates the nearby coastal waters."
"Image_1996.jpg","A turtle carries a yellow sphere in the sea."
"Image_485.jpg","A turtle moves effortlessly through the ocean waters amidst a school of rapidly swimming fish."
"img-000674_jpg.rf.d01f266da4560774e48b67b34506b313.jpg","several large sharks swimming in the ocean near a boat"
"img-000557_jpg.rf.ec4d8e866be74266e7ed899c110b7ccf.jpg","there are many small fish on the sand of the beach"
"img-001752_jpg.rf.2a90669e4ee2c53a7f9e6384575d0260.jpg","A turtle's head breaks the water's surface."
"Image_1028.jpg","A turtle is in the aquatic environment."
"youtube-25_jpg.rf.b4460da788747055bc64c4fe23ea311b.jpg","arafed turtle swimming in the ocean with a blue sky background"
"Image_1000.jpg","A turtle's head is exposed while its body remains underwater."
"Image_1766.jpg","A turtle is resting on the shoreline near the ocean."
"Image_73.jpg","A turtle is spotted with a yellow sphere in the sea."
"dd08347adcac5456.jpg","drawing of a turtle with a hat and a scarf on its back"
"youtube-111_jpg.rf.1f0bff8004d974735ea75421d64a41f8.jpg","two turtles swimming in the ocean with blue water"
"Image_1772.jpg","The turtle is observed swimming in the water."
"img-000168_jpg.rf.f88488aecc221db4790d8b98fca3a951.jpg","A turtle is partially submerged in the ocean with its head exposed."
"Image_67.jpg","A turtle glides through the ocean alongside rocks and water."
"Image_1014.jpg","A turtle is perched on a vessel floating in the water."
"396_jpg.rf.b9ae1b8f1f1b6b6b8debc1d11924d7b8.jpg","A turtle is paddling near the coastline."
"img-000735_jpg.rf.451473ec16dd4995408d3f96e32ae28b.jpg","araffe laying on the ground with a gloved hand on it"
"802_jpg.rf.cae38d66aa173583c8b36cdcef13bdab.jpg","A turtle is observed in a nearby saline waterway."
"Image_334.jpg","A turtle is submerged in the sea with considerable liquid."
"img-000383_jpg.rf.02a64e92f62a8f570c194ba78db6eb5a.jpg","A tiny vessel is situated adjacent to a larger boat in the nearby water."
"Image_1941.jpg","A turtle glides through the ocean near a coral reef."
"img-000402_jpg.rf.866e8c81af42e8075b23291ec1bc6ee5.jpg","A pair of turtles share the aquatic environment."
"Image_1799.jpg","A turtle named Arafed swims in the ocean against a blue backdrop."
"img-000897_jpg.rf.9e18180d9fa152cc02c725001ec337e4.jpg","there is a turtle swimming in the water with a net on its back"
"Image_452.jpg","A turtle named Arafed swims with a diver in the ocean."
"5de66f75bf961685.jpg","The turtle is in the water, paddling."
"Image_446.jpg","A turtle coexists with a group of fish in the water."
"img-001335_jpg.rf.1655034d24d0b846d72161bfa2e12dc0.jpg","A turtle swims in a blue pool surrounded by water."
"Image_320.jpg","Above the water, the turtle's head is visible."
"900_jpg.rf.969e4865392a9ed3f82a17cbdc6c41cb.jpg","A rare turtle glides through the ocean's clear waters."
"Image_308.jpg","A turtle is submerged in the sea with a significant amount of water."
"img-000724_jpg.rf.3aec99866b2360695b5f944901cd9a53.jpg","there is a polar bear swimming in the water with a boat"
"Image_1969.jpg","A turtle swims across the blue waters."
"img-000374_jpg.rf.7e7077fd7b9edbc7b0868986118cfeae.jpg","a close up of a baby turtle crawling on a beach"
"img-001799_jpg.rf.e3bc1a3fd1dc0d417c6bca7d45c0c66d.jpg","araffe turtle crawling on the sand on a beach"
"Image_1148.jpg","A turtle glides through the ocean's waters against a blue backdrop."
"Image_283.jpg","A turtle is resting on the beach within the ocean."
"Image_999.jpeg","A turtle moves effortlessly through the ocean in the warm sunlight."
"youtube-41_jpg.rf.f40a7bc10484b837449bf620eb0dd16d.jpg","A bird's-eye perspective of a turtle gliding through the sea."
"Image_297.jpg","A turtle is resting on the beach's shoreline."
"img-000644_jpg.rf.7dee788bd05314e2173abf72b6781798.jpg","A turtle glides through the aquatic scene against a vibrant blue backdrop."
"Image_1174.jpg","A turtle has come to rest on the shore."
"img-000502_jpg.rf.b61ceb45b8daa730231c2671642c908e.jpg","there is a turtle swimming in a pool with its mouth open"
"Image_1612.jpg","A person gently holds a turtle with a towel tucked in their fist."
"img-000304_jpg.rf.cc2a0d0274b7b6eeb79366ce1474a086.jpg","A turtle lives alongside a fish in its water habitat."
"397_jpg.rf.551a6070ab10a1497cd22dda15f0ecc1.jpg","A small turtle is seen in the ocean close to the beach."
"806_jpg.rf.74a21cd7dbb830c4efc79b455f998077.jpg","a close up of a shark swimming in the ocean near a boat"
"Image_1606.jpg","A turtle displays a cheerful expression as it gazes directly at the viewer."
"img-000858_jpg.rf.4aeb11f59b2365c42c71bfcc255488a0.jpg","A turtle is situated on the lake's shoreline."
"Image_1160.jpg","A turtle swims effortlessly over a deep blue horizon."
"729_jpg.rf.ea5895e4ba50d23bfeb03307e68b6c29.jpg","A sea turtle is gliding through the ocean."
"968_jpg.rf.d8d563f6cad859763db1e9d482833204.jpg","The turtle moves smoothly across the water's surface."
"Image_240.jpg","A turtle swims smoothly across the calm ocean."
"img-001740_jpg.rf.9b65f69c176aa323735e0de587973c26.jpg","Turtles are swimming in the water."
"525_jpg.rf.b86a47e702efaad9c6dee0824dbb1ad7.jpg","A turtle glides through the nearby ocean waters."
"img-001792_jpg.rf.e42df150007506fb371da12dff1daaea.jpg","A large number of turtles are in the water."
"Image_526.jpg","A turtle is visible on camera."
"Image_532.jpg","A turtle glides through the ocean under the sun's watery glow."
"422_jpg.rf.f63da553d3332e49b55ca6b6a6470b0b.jpg","A turtle is paddling in the nearby water."
"img-001240_jpg.rf.af4feaffa362bf0267c9f02a8d03b355.jpg","araffe on the beach with a man and a turtle"
"Image_1821.jpg","A turtle is gliding in the ocean with its beak ajar."
"youtube-10_jpg.rf.f14583e2129b0701d4c3991a47bb71cf.jpg","A turtle glides through the ocean beneath a clear blue sky."
"Image_254.jpg","The turtle is moving through the water at the moment."
"img-000601_jpg.rf.7bd95dd5ddb9f29c565c80a0594471e4.jpg","araffes in the mud with their heads down and one laying down"
"576_jpg.rf.aae5a33f6b6519c3ba80b599cf190a16.jpg","araffe turtle swimming in the ocean with bubbles of water"
"img-000267_jpg.rf.4b28176d59ce7f583c5c353681bcfff5.jpg","A turtle is visible in the water, with a boat in the distant scene."
"img-001300_jpg.rf.821b97a3ea578aa0952bd463a4f9f3cb.jpg","The turtle is lying still on the earth."
"img-001455_jpg.rf.9ca041ffc7648c12b542a8069a1cad44.jpg","A turtle is positioned on the beach's sand."
"img-000852_jpg.rf.82c19d1823498f4c54568f3ac64296bf.jpg","A turtle is situated on a beach submerged in water."
"Image_268.jpg","A turtle has its head visible while submerged in the water."
"img-000276_jpg.rf.97c16c8c9bd808b67ecb055f95069d0b.jpg","araffe turtle hatchling on the beach with foamy water"
"img-000225_jpg.rf.3d94489767fde28e2ab24d3c1706ffdf.jpg","arafed turtle laying on the ground with its head in the sand"
"img-001284_jpg.rf.4033d6455f7d17cccc44e31c16187681.jpg","there is a person in the water on a surfboard"
"img-001959_jpg.rf.4a69a49b334cc0139c720e805ddad862.jpg","A turtle glides through the water, a vessel visible in the distance."
"Image_1835.png","A turtle emerges from beneath the waves as it moves through the ocean."
"Image_1438.jpg","A turtle's head is visible above the surface of the water while it swims beneath."
"669_jpg.rf.5fd5b26c222d676a5c1b095c984c47d5.jpg","A turtle is seen swimming in the open ocean."
"Image_903.jpg","Numerous fish inhabit the water alongside a turtle."
"Image_1410.jpg","A sea turtle cruises through the ocean with its eyes unblinking."
"122_jpg.rf.813b079fd7dd950a6287777ee1de4ab0.jpg","A turtle is observed gliding through the open sea."
"Image_1376.jpg","A turtle glides through the water with its jaws ajar."
"img-000768_jpg.rf.b59eb8f783a75a89946c6f82f29148c2.jpg","A turtle is resting on the ground near a person."
"Image_1362.jpg","A turtle is resting on the shoreline near the sea."
"Image_1404.jpg","The turtle is moving through the water at present."
"img-000104_jpg.rf.4326be8c6b23a2a75ad1b72cb6275205.jpg","there are two people standing next to a large turtle in the water"
"Image_1809.png","Several fish surround a turtle in the sea."
"Image_917.jpg","The turtle is reclining on the shore."
"img-000581_jpg.rf.239be58ed6095cecc3682e91966dbba9.jpg","two turtles are shown on a blue surface with their heads facing each other"
"img-000301_jpg.rf.98369a5323e24e3d114f8ae8024aa278.jpg","A turtle is seen with a fish caught in its jaws."
"img-001852_jpg.rf.16bdfb426726807220b92fca509a7ee6.jpg","there are many fish swimming in the water together"
"54_jpg.rf.f797ec97ccea1295bf55a5dd13eef063.jpg","A turtle glides through the ocean just offshore."
"Image_1389.jpg","A turtle is resting submerged in the water."
"483_jpg.rf.a0c3a5dda6384c0a33be06d4cfb7a79f.jpg","A giraffe and a turtle are in the water together."
"img-000865_jpg.rf.8bacb47daba70e952f138ff689c870b9.jpg","A turtle swims effortlessly amidst a lush green scene."
"880_jpg.rf.8783d76dfd9924a10d873fa6a2f75b5a.jpg","The turtle navigates the ocean."
"img-000164_jpg.rf.4fe10894037165d4707e71aef520d370.jpg","A turtle has a fish caught in its jaws while swimming."
"img-000964_jpg.rf.42f3182df03ace14da954c87e6e3fc54.jpg","there is a turtle that is sitting in a tub with a hose"
"Image_730.jpg","The sea turtle swims with its eyes exposed."
"Image_718.jpg","A turtle moves serenely across the water below a clear sky."
"Image_1435.jpg","A turtle cohabits with a school of fish beneath the ocean's surface."
"img-000641_jpg.rf.b16e8bb087ffafe78ac08b3abe5fc662.jpg","there are many baby turtles on the sand on the beach"
"img-001155_jpg.rf.92c8d2877f9078c8112ed46c5c8bfff2.jpg","two turtles are laying on the sand in the water"
"Image_1175.png","A turtle is seen with its head exposed above the ocean's surface."
"img-000149_jpg.rf.affb17378226daf03f58379eff5150a0.jpg","Two elephants are in the water together."
"img-002007_jpg.rf.6b32cb4a56d0d159cd0cae2dd70c1a26.jpg","there is a turtle swimming in the water at the zoo"
"Image_719.jpg","A turtle is submerged in the ocean amidst a substantial volume of water."
"img-000793_jpg.rf.ebc5cd214cbcabc8f8178c5f1d6feb44.jpg","A turtle glides through the water near a sandy area."
"img-002000_jpg.rf.3a0e187ccf6a6a04ed811ee95dfb65f9.jpg","there is a small turtle in the water near a rock"
"img-000805_jpg.rf.0ab1184c78e325dfaa4bd6cf8f022b23.jpg","there are many turtles in a blue container with a person standing next to them"
"img-001594_jpg.rf.92266072cb9efbc92cfc2eccb0a3d212.jpg","A turtle is resting on the sand in the darkness."
"Image_731.jpg","A turtle is found in the water."
"870_jpg.rf.10d3c26ea16beccc8f6a88d9faa069f9.jpg","A turtle swims in a nearby body of saltwater."
"img-001540_jpg.rf.d55f3b6c08f84e57e2496d29862cd8d4.jpg","there is a small animal that is in the water near the shore"
"Image_725.jpg","A turtle emerges from the ocean."
"Image_1388.jpg","The turtle is at present in the water."
"Image_1363.jpg","The turtle is submerged in its surroundings."
"8cff9dfbb34840c6.jpg","there is a turtle that is laying on the ground in the sand"
"757_jpg.rf.408a3cda7df25355c266ff7156de9ee9.jpg","A turtle cruises calmly across the ocean's surface."
"img-000438_jpg.rf.889d6682268a8fb0991faccd190628fa.jpg","two men are digging into a hole in the sand"
"428_jpg.rf.927e9693ca576e291259235c090448cb.jpg","A giraffe is seen with a turtle in the aquatic environment."
"Image_916.jpg","A turtle rests on the coral reef."
"Image_1405.jpg","A turtle and a scuba diver peacefully coexist underwater."
"Image_1411.jpg","A turtle coexists with rocks and water in the ocean."
"img-000587_jpg.rf.50b3d3decd837520da062e02cfee3722.jpg","A turtle is situated on the beach's ground."
"Image_902.jpg","The turtle is resting on the shoreline."
"Image_1377.jpg","A turtle is underwater in a large body of water."
"20_jpg.rf.f6a0d73496e80f54923703d3296f2f97.jpg","A turtle is observed in the vicinity of the shoreline."
"youtube-9_jpg.rf.7d3c009ce6c342a3720a280d18bb5e49.jpg","arafed boat in the water with a person on it"
"565_jpg.rf.4988bd6dffa762bf7e3f46f0fbc59430.jpg","The turtle glides through the marine waters."
"Image_1439.jpg","A swimming turtle is in the water."
"4407d0203bc64906.jpg","arafed turtle laying on the ground with a shell on its back"
"Image_1820.png","A turtle breaks through the ocean surface, exposing its head."
"youtube-5_jpg.rf.3428e8de762feec79bb9534378f1491f.jpg","A raft drifted on the water with someone on it."
"img-000458_jpg.rf.9017a81afaef9c334398e3edf70d3f2c.jpg","araffe swimming in the clear blue water of a tropical island"
"228_jpg.rf.090eddaa12328d12bb384eb13def6952.jpg","A turtle is seen swimming in the ocean amidst aquatic plants."
"img-002019_jpg.rf.9ca44a9a34329ec2f95df5286aaab050.jpg","arafed turtle crawling towards the ocean on a beach"
"img-001444_jpg.rf.748669143eb21730d94e072373348858.jpg","The turtle is positioned on the beach."
