image_path,caption
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000050829.jpg,A plate of food containing a sandwich and sweet potato fries.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000579405.jpg,a couple of hot dogs that are on agrill
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000041842.jpg,Someone who has one foot on a skateboard.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000389128.jpg,A toilet in a bathroom in need of repair.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000389771.jpg,A little girl is sitting on a bed with pillows.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000512479.jpg,A white cat sitting on top of a woman sitting on a couch.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000416885.jpg,Several desserts on white plates near a glass of wine.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000287318.jpg,a green and yellow train traveling down a train track
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000138834.jpg,A young man walking across a snow covered ground.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000288161.jpg,A kitchen sink with a faucet next to a set of cooking utensils.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000377282.jpg,Two bear cubs wrestling in the grass by rocks
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000468121.jpg,A lot of people that are having some fun.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000346932.jpg,Several bunches of unripened bananas growing from trees.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000487141.jpg,A vase containing flowers is sitting on a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000091950.jpg,A group of sheep stand in the grass by a rock cliff.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000565597.jpg,One of the slices of pizza on the dish is turned upside down. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000330920.jpg,a person is walking with a surfboard along the beach
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000265462.jpg,Motion capture photograph of a person doing a trick on a train.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000512545.jpg,A herd of sheep in a grassy field.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000450324.jpg,A train signal sitting on the side of train tracks.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000231942.jpg,Four zebras have their noses to a brook as they stand on the shore.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000563349.jpg,A snowboarder is flying in the air over snow.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000370899.jpg,Purple couch in a living room with a coffee table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000344832.jpg,A batter waiting to hit the ball while turned away from the pitcher. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000034773.jpg,Black and white husky dog laying on a black couch.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000371749.jpg,There are two women holding objects in their hands.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000327089.jpg,Several children departing from a school bus in a city
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000361923.jpg,A large truck is in the snow next to a Clark truck. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000126657.jpg,A group of motorcycle riders driving past buildings.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000577526.jpg,a close up of a cat laying on a pillow
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000125870.jpg,A plane sitting on a tarmac with a lots of buses.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000189152.jpg,Large sized cow getting an injection from a woman in camo.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000156999.jpg,Giraffe looking over logs in fenced zoo enclosure.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000263382.jpg,A floor lamp turned on in a dark room.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000046316.jpg,A cat laying on top of a wooden bench.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000197398.jpg,A sandwich on top of a wooden table next to a bottle of beer.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000278359.jpg,A little toddler boy sleeping on his couch with a remote in his hand
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000574666.jpg,A skateboarder wearing a knee pad atop a black skateboard.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000111907.jpg,A man mid trick on his skateboard at a skate park.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000342632.jpg,several horses all brown in a muddy pen
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000474333.jpg,three cooked dishes positioned on a wooden platter
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000244401.jpg,A bunch of vegetables that is on a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000244909.jpg,A bed on a raised wooden platform with white sheets
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000271680.jpg,A cat that is laying down on a roof.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000431201.jpg,A man holding a tennis racquet while walking on top of a field of strawberries.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000274010.jpg,The boy is sitting on a coach holding on to a remote
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000160834.jpg,A white speed boat on a lake next to a shore.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000556240.jpg,Big Ben is a tower that is near a ferris wheel.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000253810.jpg,A table with a bunch of bananas hanging from a holder
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000518604.jpg,A portrait of a small bird perched on a tree 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000285505.jpg,The person is in the water having fun
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000060730.jpg,A street sign pointing at different locations in different directions.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000021361.jpg,A stuffed polar bear sitting at a laptop computer.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000105683.jpg,A small kitchen with a stainless stove and refrigerator.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000070619.jpg,A large long train on a steel track.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000008721.jpg,a work station with computer monitors and a laptop
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000340047.jpg,A GIRL HOLDING A SMALL PINK UMBRELLA WITH WORDS WRITTEN ALL OVER IT.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000295614.jpg,a plate that has some food on top of it
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000067788.jpg,Some boats are going around the river near the docks.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000341401.jpg,THREE CHILDREN SITTING IN THE BLEACHERS EATING DONUTS
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000081361.jpg,Two children stand near a large teddy bear.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000493192.jpg,A snow skier is on a downward slope laying down.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000191047.jpg,three males wearing shorts a street sign and some cars
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000528524.jpg,two brown animals walking through a path in the woods
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000520840.jpg,Giraffes are by standing water trying to crouch down and drink.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000020748.jpg,A person on a motorcycle with puppies in a cage
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000441577.jpg,A LG cellphone is flipped open revealing a message.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000140420.jpg,A motorcycle is parked on a gravel road in a forest by a stream.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000333605.jpg,A row of parking meters sitting in a park.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000423395.jpg,A group of people standing with drinks in their hand on a sunny day.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000575410.jpg,"A train moves through a scenic, hilly landscape."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000571497.jpg,A HAMSTER IN HIS CAGE IS EATING BROCCOLI
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000289318.jpg,A girl and a woman holding umbrellas. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000442609.jpg,A kitchen counter cultured with dishes and utensils. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000342814.jpg,Two pea green buses are parked next to each other.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000202944.jpg,A bunch of unappetizing looking food is seen here.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000068650.jpg,Two men are watching a giraffe while one takes a picture.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000580084.jpg,A black bird perched up on top of a tree branch.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000053838.jpg,Contrails can be seen from a descending jet. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000008934.jpg,A laptop is connected with many wires in order to charge the equipment.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000384215.jpg,Large boats are docked in a harbor under a cloudy blue sky.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000337866.jpg,A person sitting on a chair in front of yellow vegetables.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000447448.jpg,Blurry photograph of a child tumbling on furniture in the living room
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000320670.jpg,A man is laying down on a bed with white sheets.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000006719.jpg,A woman in a black wetsuit sits on her surfboard near the water.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000397587.jpg,A man in a jean jacket has a red tie.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000553162.jpg,A small brown colored bear on a path in a wooded area with trees and grass.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000287436.jpg,People standing over a barrel with several fruit in it. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000104782.jpg,There is a street sign on top of a stop sign near a tree. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000109673.jpg,a man that is cutting up some kind of fruit
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000150763.jpg,Bottles are wrapped in gift wrap on a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000047234.jpg,A stuffed bear that is sitting in a car seat.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000434873.jpg,A man on the beach walking towards a volleyball court.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000469793.jpg,a man in the kitchen cutting something on a cutting board
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000292232.jpg,a black cat lying in an empty suitcase peers out over the edge of the suitcase
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000029587.jpg,The cat is sitting on top of a man's head.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000527102.jpg,A man and woman selling merchandise on a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000071241.jpg,"A kitchen with a refrigerator, stove, and microwave. "
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000569599.jpg,A very cute zebra laying in a big grassy field.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000096638.jpg,A man is sitting in the snow on a snowboard
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000354321.jpg,A cow mounting another cow in the desert.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000292741.jpg,A flat screen TV sitting on top of a wooden counter.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000069536.jpg,a raw chicken being cooked in a toaster oven
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000257407.jpg,A nighttime view of a building with the lights blurred.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000174284.jpg,Virgin Atlantic aircraft on the runway of an airport
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000521288.jpg,Baby elephant holding on to adult elephants tail with trunk.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000026159.jpg,Looking down at a bear that is sitting by a big rock.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000125291.jpg,The dog is laying down with a blanket on him. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000573072.jpg,A person riding  a motorcycle quickly down the road
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000459064.jpg,an image of a dog that is looking out the window
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000066355.jpg,Black and white photograph of cat and books on a bed.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000155732.jpg,A bowl of cream wheat with a spoon in it and cinnamon on top.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000532503.jpg,A woman taking a selfie near a ledge
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000030432.jpg,a bathroom with granite tile in the shower 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000154241.jpg,"there is a phone, wallet and keys sitting on a table"
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000344621.jpg,A living room filled with furniture and  set of glass doors.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000190150.jpg,Motorcycle in a parking lot with other motor vehicles.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000515289.jpg,People riding bicycles down the road approaching a bird.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000069411.jpg,"Five snowboarders in formation in the snow, four sitting."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000464814.jpg,a very nice room with beautiful crouch and a screen
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000251065.jpg,A toilet bowl with a black toilet seat cover
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000236000.jpg,A large yellow semi truck pulling a gray trailer behind it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000557562.jpg,The man in the tuxedo is also bald headed.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000198178.jpg,Adult elephant with young walking in grassy area.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000264238.jpg,The view of city buildings is seen from the river.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000005706.jpg,a bird  with a long beak flying low over the ocean.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000170813.jpg,a person siting down reading near a tree
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000562030.jpg,Five tiny pots used to hold plants when they are small.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000239458.jpg,A white fluffy cat is looking at the camera.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000229553.jpg,A guy squatting on a skateboard trying to balance.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000102466.jpg,The large boat has ran up onto the shore.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000344307.jpg,A man on a sidewalk holding his skateboard
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000166037.jpg,A dark photo of a cat sitting on a pair of shoes.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000101304.jpg,Two birds sitting on narrow branch next to each other looking opposite ways
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000126065.jpg,An ancient-looking clock on a building has two bells with a soldier stationed at each end.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000180362.jpg,many cows walking on a road with trees near by
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000147068.jpg,"a policeman on motorcycle stopped, talking to people."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000300357.jpg,A woman in a skirt and colorful shirt kneeling down on floral fabric.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000221183.jpg,A train on a rail line next to a station
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000225014.jpg,A large bear mascot is riding in a red Pontiac.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000456756.jpg,A giraffe leaning up to a tree to chew on a branch.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000538122.jpg,A skateboarder is performing an aerial manuever during a competition.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000113630.jpg,Two zebras and another animal grazing on green grass.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000037740.jpg,A wooden desk with a laptop computer sitting on it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000238258.jpg,A bear crossing a road as people take pictures of it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000354547.jpg,a man that is in a suit that is outside
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000013383.jpg,Two cats laying next to a cup of coffee.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000178994.jpg,A group of sheep sitting next to a tree.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000004386.jpg,A man is leaning against the building eating a sandwich.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000084130.jpg,a man riding a skateboard down a curvy road.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000374156.jpg,"Two teddy bears under a tree, surrounded by fake snow."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000468751.jpg,Woman in a dress and boots talk on her cell phone while walking.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000365170.jpg,Two ladies with umbrellas on the pavement on a wet day
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000351081.jpg,Service truck parked beside line of tracker trailers under cover. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000066360.jpg,Two croissants are on a plate with orange juice and coffee.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000433774.jpg,Two parking meters on roadside and a road sign
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000039468.jpg,GREEN PICKUP TRUCK PARKED IN A PARKING LOT IN FRONT OF GREEN TREES
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000108923.jpg,A tv displaying geese while a cat watches.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000170267.jpg,Group of people laying down next to each other on top of the bed. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000184205.jpg,an outside grilling area on a large house
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000228166.jpg,A snowboarder jumping over a small hill in the snow
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000434187.jpg,A man with a baby holding a phone near a group of people.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000173553.jpg,"To keep up with the action, the media people need to be as fast as the players."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000003964.jpg,A woman holding a tennis racquet while wearing a straw hat.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000471342.jpg,A bowl filled with lots of vegetables and rice.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000109819.jpg,As a bus and motorcycles carry passengers an elephant is also seated to carry a man.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000262514.jpg,a white toilet with a brown lid and a sink behind it
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000547941.jpg,A surfer rides a wave on a stormy day.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000255990.jpg,sheep in a pen with some hay to eat
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000318356.jpg,three women wearing dresses riding horses with a sky background
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000514437.jpg,A photo duplicated a few times and put together.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000317622.jpg,A line of buses in a parking lot with people standing around.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000502752.jpg,a close up of a giraffe on a dirt field
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000561208.jpg,A giraffe laying on the ground near a fence.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000004092.jpg,A portrait of a woman's funny face while playing a Wii.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000383777.jpg,A man standing on a bicycle with a smile.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000250730.jpg,A picture of a man sitting on a motorcycle on a dirt road.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000266932.jpg,A bunch of cooking supplies and bananas sitting on a counter.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000509520.jpg,A man and woman playing the Wii console.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000275843.jpg,A double decker bus stopped at an intersection.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000185802.jpg,A banana in a little chair near a window.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000118615.jpg,a red and white sign is on a pole
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000093948.jpg,A cat sitting on a desk eating off a plate.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000205101.jpg,A pub lunch with a sandwich and beer. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000367666.jpg,a cell phone in a holder attached to a desk
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000356742.jpg,A group of books that are stacked on each other.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000346985.jpg,A striped cat lying in a bathroom sink
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000422698.jpg,A cow that is standing in the dirt.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000476722.jpg,a man is riding a snowboard on a hill
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000358525.jpg,Cute little boy with hat playing on laptop computer
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000490923.jpg,A young child smiles while brushing his teeth.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000419051.jpg,a cat is standing inside of a bathroom sink
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000020059.jpg,Two zebras graze on grass inside of an enclosure. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000491482.jpg,A Habitation in Vehicles Prohibited sign on a street pole.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000543620.jpg,A baseball playing in a white uniform up for bat
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000316054.jpg,A train traveling through a rural country side covered in grass.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000559067.jpg,A dog sitting inside an empty luggage bag on the floor
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000374062.jpg,A young man holding a frisbee in his mouth
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000560624.jpg,A woman sitting on a horse in water 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000170278.jpg,A large boxer dog takes a nap on the bed.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000094376.jpg,A dog lays on a large turtle pillow panting.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000220171.jpg,A wooden bench sits next to a stairwell.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000177102.jpg,A polka dot plate topped with a slice of pizza.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000086988.jpg,A woman holding a tennis racket upwards and on one foot.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000563275.jpg,A view of a Rhode Island town with a large building at the fore front.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000217846.jpg,a rear view window with a truck reflected in the mirror
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000372043.jpg,Surfer on the top of a large blue wave on his board. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000160025.jpg,Cloudy sky with a street light set to stop.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000391285.jpg,Three snowboarders are standing on a snowy hillside.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000495357.jpg,a person walking behind a motorcycle with a dog on it 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000222674.jpg,A group of people sit around a plate covered table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000205324.jpg,A couple of men standing on top of a grass covered field.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000341921.jpg,"A boy sits on a bench in a park, working on homework."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000485452.jpg,"A bathroom with a shower curtain, a toilet, a sink and cabinets."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000563712.jpg,A man is preparing to hit a tennis ball.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000352552.jpg,a  man watching a kite fly through the air
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000473935.jpg,an air plane taking off from an air port run way
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000519351.jpg,a child sitting on a car eating a hot dog
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000578922.jpg,A vase of red flowers sits on a bathroom countertop. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000550893.jpg,A stone building that has a clock located on it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000041104.jpg,Four horses standing by a barbed wire fence.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000220106.jpg,a motorcycle parked on a city street with other motorcycles
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000145668.jpg,A gray and white cat sitting on a grey office chair.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000016848.jpg,A filled plate of Chinese food with broccoli
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000109916.jpg,A couple of dishes are sitting on a stove.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000292991.jpg,luggage laying outside a restaurant on the street in the dark
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000200668.jpg,A man that is standing in the street holding two bags.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000254392.jpg,a gray and white cat under an umbrella
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000513181.jpg,"A boat in a harbor, next to a parking lot full of cars."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000194851.jpg,a person swinging a bat at a ball in a field 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000086630.jpg,A elephant in the sand with a white animal on top of it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000322307.jpg,A mama elephant standing next to a baby elephant in a cage at a zoo.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000170191.jpg,A man in a leopard robe stands next to a bed
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000331366.jpg,A man in on an old fashioned big wheel in the front bicycle.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000218752.jpg,A brown cow lies on hay in a barn.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000345288.jpg,A man jumping in the air on a snowboard.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000070067.jpg,here is a clock on the window that has too late written on it 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000281455.jpg,A group of birds flying over the water
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000156772.jpg,the apple has words on it in chinese
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000227438.jpg,A tidy bedroom in which beds are made and curtain are draped. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000318888.jpg,A man holding a hot dog bun beside his puppy. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000073832.jpg,A woman poses next to an iron water hydrant. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000406182.jpg,The woman is holding a donut with icing on it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000214244.jpg,A person in full gear is on skis outside in the snow
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000189193.jpg,A woman wearing jeans and a hat rides a skateboard.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000290570.jpg,Group of sheep and mountain out front of old house.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000278760.jpg,A plane flying in a clear blue sky above a building.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000423962.jpg,A group of young kids play a soccer match while older men watch.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000132316.jpg,A cop of coffee and three very fancy doughnuts.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000498533.jpg,The car covered with snow is parked alongside the curb in the snowy street. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000482690.jpg,A man riding a skateboard up the side of a ramp.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000570773.jpg,A person is standing on a hill on skis.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000459933.jpg,A couple of bikes parked next to each other near a ramp.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000106351.jpg,The dishes are neatly arranged behind the glass cabinet doors.
